,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
0,Logistic Regression,0.7689530685920578,"[[106  21]
 [ 43 107]]",2024-01-22,2025-02-27,402 days,48.73646209386281,14981.592681884766,20055.150268554688,49.81592681884766,62.52241182875643,44.44862155887965,102.79891329533703,28.840165611489144,0.43238415790622803,1.240045145946199,1.2210203856546216,14.849314392160942,0.559265252313959,-36.40284968301292,-11.960023981860175,231 days,37 days,7,28.57142857142857,49.80745936857958,-13.330622038606544,5.945625217473216,65 days,27 days,2.610098893271935,8.665800405334819,0.6026888116609455,0.13597036656043102,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-22  10000.000000      0.00000              NaT
2024-01-23  10000.000000      0.00000              NaT
2024-01-24  10000.000000      0.00000              NaT
2024-01-25  10000.000000      0.00000              NaT
2024-01-26  10000.000000      0.00000              NaT
...                  ...          ...              ...
2025-02-21  14981.592682      0.25298              NaT
2025-02-24  14981.592682      0.25298              NaT
2025-02-25  14981.592682      0.25298              NaT
2025-02-26  14981.592682      0.25298              NaT
2025-02-27  14981.592682      0.25298          83 days

[277 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59        18       53  168.789993  252.860001  None  None  4960.130432   0.498075 2024-02-15 2024-04-08  53 days  None                 1                0
1    57        57       58  259.420013  247.940002  None  None  -654.360626  -0.044253 2024-04-12 2024-04-15   3 days  None                 0                0
2    60        88      106  235.449997  217.220001  None  None -1093.799744  -0.077426 2024-05-28 2024-06-24  27 days  None                 1                0
3    53       122      134  245.899994  213.119995  None  None -1737.339935  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
4    58       185      231  195.679993  290.640015  None  None  5507.681274   0.485282 2024-10-15 2024-12-19  65 days  None                 1                0
5    58       251      266  290.459991  264.390015  None  None -1512.058655  -0.089754 2025-01-22 2025-02-12  21 days  None                 1                0
6    53       268      269  288.019989  278.799988  None  None  -488.660065  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
1,Random Forest,0.8050541516245487,"[[104  23]
 [ 31 119]]",2024-01-22,2025-02-27,402 days,53.79061371841155,12570.16256713867,20175.039428710938,25.7016256713867,62.52241182875643,23.13318399604125,93.49468579863324,15.417960672438369,0.24742779547775565,0.5959383927775255,0.47769073765532266,-13.44675832439794,0.6261496134059693,-48.42711439117955,-15.299362113803506,339 days,74 days,7,28.57142857142857,60.44511472318237,-13.330622038606544,3.365890260176152,66 days,29 days,1.8613332373726188,6.375896639649257,0.2994234201283758,0.0731519450998202,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-22  10000.000000     0.000000              NaT
2024-01-23  10000.000000     0.000000              NaT
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  12570.162567     0.376945              NaT
2025-02-24  12570.162567     0.376945              NaT
2025-02-25  12570.162567     0.376945              NaT
2025-02-26  12570.162567     0.376945              NaT
2025-02-27  12570.162567     0.376945         339 days

[277 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    72        16       60  138.389999  222.039993  None  None  6022.799561   0.604451 2024-02-13 2024-04-17  64 days  None                 1                0
1    68        88      107  235.449997  217.000000  None  None -1254.599792  -0.078361 2024-05-28 2024-06-25  28 days  None                 1                0
2    60       122      134  245.899994  213.119995  None  None -1966.799927  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
3    69       174      176  184.190002  163.029999  None  None -1460.040253  -0.114881 2024-09-30 2024-10-02   2 days  None                 1                0
4    57       185      232  195.679993  266.130005  None  None  4015.650696   0.360027 2024-10-15 2024-12-20  66 days  None                 1                0
5    51       250      266  298.519989  264.390015  None  None -1740.628693  -0.114331 2025-01-21 2025-02-12  22 days  None                 1                0
6    47       268      270  288.019989  265.760010  None  None -1046.219025  -0.077286 2025-02-14 2025-02-19   5 days  None                 1                0"
2,XGBoost,0.8122743682310469,"[[110  17]
 [ 35 115]]",2024-01-22,2025-02-27,402 days,50.54151624548736,12358.870071411131,18312.199325561523,23.58870071411131,62.52241182875643,21.24879573701579,77.6393764384554,14.197956158979252,0.273685811398288,0.5694811357062316,0.5502891491735356,-7.397603653749854,0.4956031519182276,-38.61387375878442,-13.298226425080667,339 days,74 days,8,37.5,46.242501882600685,-13.330622038606544,2.7364430929172734,63 days,24 days,1.936867276210144,4.135565330596797,0.40006613559503806,0.12384653269742113,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-22  10000.000000     0.000000              NaT
2024-01-23  10000.000000     0.000000              NaT
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  12358.870071     0.325102              NaT
2025-02-24  12358.870071     0.325102              NaT
2025-02-25  12358.870071     0.325102              NaT
2025-02-26  12358.870071     0.325102              NaT
2025-02-27  12358.870071     0.325102         339 days

[277 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    65        17       60  151.830002  222.039993  None  None  4563.649445   0.462425 2024-02-14 2024-04-17  63 days  None                 1                1
1    67        61       62  215.570007  223.830002  None  None   553.419632   0.038317 2024-04-18 2024-04-19   1 days  None                 0                0
2    64        88      108  235.449997  220.000000  None  None  -988.799805  -0.065619 2024-05-28 2024-06-26  29 days  None                 1                0
3    57       122      134  245.899994  213.119995  None  None -1868.459930  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
4    62       185      198  195.679993  180.000000  None  None  -972.159546  -0.080131 2024-10-15 2024-11-01  17 days  None                 1                0
5    45       202      231  245.630005  290.640015  None  None  2025.450439   0.183243 2024-11-07 2024-12-19  42 days  None                 1                0
6    45       252      265  289.739990  277.549988  None  None  -548.550110  -0.042072 2025-01-23 2025-02-11  19 days  None                 1                0
7    44       268      269  288.019989  278.799988  None  None  -405.680054  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
3,SVM,0.7689530685920578,"[[106  21]
 [ 43 107]]",2024-01-22,2025-02-27,402 days,48.73646209386281,14409.452178955078,19306.469848632812,44.09452178955078,62.52241182875643,39.42129307539606,99.3983272054,25.733398044564247,0.39659916000331263,1.0891949993344476,1.0123304503613086,9.046881821161897,0.5605612282581387,-38.94113138780553,-12.22884393300882,231 days,37 days,7,28.57142857142857,49.80745936857958,-13.330622038606544,5.336739942769131,64 days,27 days,2.4519642496016574,7.8340767416992225,0.5626363062434134,0.1280551102443779,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-22  10000.000000     0.000000              NaT
2024-01-23  10000.000000     0.000000              NaT
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  14409.452179     0.253646              NaT
2025-02-24  14409.452179     0.253646              NaT
2025-02-25  14409.452179     0.253646              NaT
2025-02-26  14409.452179     0.253646              NaT
2025-02-27  14409.452179     0.253646          83 days

[277 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59        18       53  168.789993  252.860001  None  None  4960.130432   0.498075 2024-02-15 2024-04-08  53 days  None                 1                0
1    57        57       58  259.420013  247.940002  None  None  -654.360626  -0.044253 2024-04-12 2024-04-15   3 days  None                 0                0
2    60        88      107  235.449997  217.000000  None  None -1106.999817  -0.078361 2024-05-28 2024-06-25  28 days  None                 1                0
3    53       122      134  245.899994  213.119995  None  None -1737.339935  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
4    56       186      231  203.529999  290.640015  None  None  4878.160889   0.427996 2024-10-16 2024-12-19  64 days  None                 1                0
5    56       251      266  290.459991  264.390015  None  None -1459.918701  -0.089754 2025-01-22 2025-02-12  21 days  None                 1                0
6    51       268      269  288.019989  278.799988  None  None  -470.220062  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
4,Naive Bayes,0.7978339350180506,"[[109  18]
 [ 38 112]]",2024-01-22,2025-02-27,402 days,50.90252707581227,13108.6188659668,19702.698974609375,31.086188659668007,62.52241182875643,27.922549018144483,86.4541541819073,18.49292166646739,0.32297521481030206,0.7291610634687357,0.7142656606981971,-1.9889917064680667,0.5290131874107189,-39.092666152885045,-11.940797752835614,339 days,62 days,11,27.27272727272727,75.71934210938961,-10.946636665300847,2.510771130777001,63 days,18 days,1.9964304332559313,4.754946691963225,0.33909674285754543,0.07720916165829311,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-22  10000.000000     0.000000              NaT
2024-01-23  10000.000000     0.000000              NaT
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  13108.618866     0.334679              NaT
2025-02-24  13108.618866     0.334679              NaT
2025-02-25  13108.618866     0.334679              NaT
2025-02-26  13108.618866     0.334679              NaT
2025-02-27  13108.618866     0.334679         339 days

[277 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     70        15       58  141.100006  247.940002  None  None  7478.799744   0.757193 2024-02-12 2024-04-15  63 days  None                 1                0
1     77        74       75  226.940002  209.500000  None  None -1342.880188  -0.076849 2024-05-07 2024-05-08   1 days  None                 0                0
2     69        86      105  233.809998  227.000000  None  None  -469.889832  -0.029126 2024-05-23 2024-06-21  29 days  None                 1                0
3     64       121      129  243.190002  243.339996  None  None     9.599609   0.000617 2024-07-16 2024-07-26  10 days  None                 1                1
4     62       130      131  251.550003  235.619995  None  None  -987.660492  -0.063327 2024-07-29 2024-07-30   1 days  None                 0                0
5     80       173      176  183.070007  163.029999  None  None -1603.200684  -0.109466 2024-09-27 2024-10-02   5 days  None                 1                0
6     66       185      198  195.679993  180.000000  None  None -1034.879517  -0.080131 2024-10-15 2024-11-01  17 days  None                 1                0
7     49       202      228  245.630005  316.899994  None  None  3492.229462   0.290152 2024-11-07 2024-12-16  39 days  None                 1                1
8     48       229      231  319.829987  290.640015  None  None -1401.118652  -0.091267 2024-12-17 2024-12-19   2 days  None                 1                0
9     48       249      262  292.000000  279.519989  None  None  -599.040527  -0.042740 2025-01-17 2025-02-06  20 days  None                 1                0
10    47       268      269  288.019989  278.799988  None  None  -433.340057  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
5,Gradient Boosting,0.7978339350180506,"[[106  21]
 [ 35 115]]",2024-01-22,2025-02-27,402 days,51.985559566786996,14718.632247924801,20175.039428710938,47.18632247924801,62.52241182875643,42.14021306532836,97.05795505985971,27.417871079040502,0.4341757771358229,1.1141700697865307,0.9753088024179632,11.81574474743688,0.5657263803048439,-43.20704679467191,-14.255348594501976,339 days,74 days,8,37.5,61.13881131838519,-13.330622038606544,4.967079366021299,63 days,25 days,2.5513692979081695,7.041862515064687,0.6146102092494685,0.17208070460135094,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-22  10000.000000     0.000000              NaT
2024-01-23  10000.000000     0.000000              NaT
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  14718.632248     0.270453              NaT
2025-02-24  14718.632248     0.270453              NaT
2025-02-25  14718.632248     0.270453              NaT
2025-02-26  14718.632248     0.270453              NaT
2025-02-27  14718.632248     0.270453         339 days

[277 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    72        16       59  138.389999  223.000000  None  None  6091.920044   0.611388 2024-02-13 2024-04-16  63 days  None                 1                0
1    68        88      107  235.449997  217.000000  None  None -1254.599792  -0.078361 2024-05-28 2024-06-25  28 days  None                 1                0
2    60       122      134  245.899994  213.119995  None  None -1966.799927  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
3    69       174      175  184.190002  178.720001  None  None  -377.430084  -0.029698 2024-09-30 2024-10-01   1 days  None                 0                0
4    63       185      201  195.679993  221.479996  None  None  1625.400192   0.131848 2024-10-15 2024-11-06  22 days  None                 1                1
5    57       202      231  245.630005  290.640015  None  None  2565.570557   0.183243 2024-11-07 2024-12-19  42 days  None                 1                0
6    57       251      266  290.459991  264.390015  None  None -1485.988678  -0.089754 2025-01-22 2025-02-12  21 days  None                 1                0
7    52       268      269  288.019989  278.799988  None  None  -479.440063  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
6,K-Nearest Neighbors,0.779783393501805,"[[100  27]
 [ 34 116]]",2024-01-22,2025-02-27,402 days,54.87364620938629,7786.951599121096,16284.38981628418,-22.130484008789043,62.52241182875643,-20.352553883295275,52.84518247949252,-14.512621512110268,-0.38513546416825095,-0.508602728354381,-0.3885355518332339,-55.28875946850094,0.5303422323266991,-52.38273251254737,-14.80761617935156,356 days,75 days,9,33.33333333333333,32.259028599359915,-16.696126106180166,-2.7707265555071636,43 days,24 days,0.7482413027425326,-1.8023222539093904,-0.44208966989904824,-0.15249412988768773,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-22  10000.000000     0.000000              NaT
2024-01-23  10000.000000     0.000000              NaT
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   7786.951599     0.521815              NaT
2025-02-24   7786.951599     0.521815              NaT
2025-02-25   7786.951599     0.521815              NaT
2025-02-26   7786.951599     0.521815              NaT
2025-02-27   7786.951599     0.521815         356 days

[277 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    70        15       17  141.100006  151.830002  None  None   751.099701   0.076045 2024-02-12 2024-02-14   2 days  None                 1                1
1    63        18       40  168.789993  223.240005  None  None  3430.350769   0.322590 2024-02-15 2024-03-19  33 days  None                 1                0
2    54        42       63  260.239990  216.789993  None  None -2346.299835  -0.166961 2024-03-21 2024-04-22  32 days  None                 1                0
3    50        86      108  233.809998  220.000000  None  None  -690.499878  -0.059065 2024-05-23 2024-06-26  34 days  None                 1                0
4    45       122      133  245.899994  226.600006  None  None  -868.499451  -0.078487 2024-07-17 2024-08-01  15 days  None                 1                0
5    55       174      176  184.190002  163.029999  None  None -1163.800201  -0.114881 2024-09-30 2024-10-02   2 days  None                 1                0
6    44       186      199  203.529999  180.089996  None  None -1031.360107  -0.115167 2024-10-16 2024-11-04  19 days  None                 1                0
7    32       202      232  245.630005  266.130005  None  None   656.000000   0.083459 2024-11-07 2024-12-20  43 days  None                 1                0
8    29       250      270  298.519989  265.760010  None  None  -950.039398  -0.109741 2025-01-21 2025-02-19  29 days  None                 1                0"
7,Decision Tree,0.7725631768953068,"[[104  23]
 [ 40 110]]",2024-01-22,2025-02-27,402 days,53.068592057761734,13149.182968139648,17835.37969970703,31.49182968139648,62.52241182875643,28.282623401889207,93.61438054873183,18.722643027369234,0.30211836297059536,0.754339044348533,0.5902011925688745,-5.611637016493503,0.5934426650000839,-47.9203087997636,-15.255718836164068,339 days,74 days,14,14.285714285714285,85.0099639672556,-13.330622038606544,1.9584595789043924,37 days,14 days,1.8645522766200935,5.0494691575650865,0.27603681900541843,0.030930123841329524,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-22  10000.000000     0.000000              NaT
2024-01-23  10000.000000     0.000000              NaT
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  13149.182968     0.262747              NaT
2025-02-24  13149.182968     0.262747              NaT
2025-02-25  13149.182968     0.262747              NaT
2025-02-26  13149.182968     0.262747              NaT
2025-02-27  13149.182968     0.262747         339 days

[277 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     65        17       43  151.830002  254.240005  None  None  6656.650238   0.674504 2024-02-14 2024-03-22  37 days  None                 1                1
1     63        44       53  261.000000  252.860001  None  None  -512.819962  -0.031188 2024-03-25 2024-04-08  14 days  None                 1                1
2     63        54       55  253.229996  238.240005  None  None  -944.369385  -0.059195 2024-04-09 2024-04-10   1 days  None                 0                1
3     60        56       59  250.990005  223.000000  None  None -1679.400330  -0.111518 2024-04-11 2024-04-16   5 days  None                 1                0
4     61        87      106  221.000000  217.220001  None  None  -230.579926  -0.017104 2024-05-24 2024-06-24  31 days  None                 1                0
5     60       108      109  220.000000  217.600006  None  None  -143.999634  -0.010909 2024-06-26 2024-06-27   1 days  None                 0                0
6     53       122      134  245.899994  213.119995  None  None -1737.339935  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
7     58       152      153  195.020004  194.000000  None  None   -59.160248  -0.005230 2024-08-28 2024-08-29   1 days  None                 0                0
8     61       173      176  183.070007  163.029999  None  None -1222.440521  -0.109466 2024-09-27 2024-10-02   5 days  None                 1                0
9     51       185      198  195.679993  180.000000  None  None  -799.679626  -0.080131 2024-10-15 2024-11-01  17 days  None                 1                0
10    50       200      221  185.589996  343.359985  None  None  7888.499451   0.850100 2024-11-05 2024-12-05  30 days  None                 1                0
11    55       225      231  311.850006  290.640015  None  None -1166.549530  -0.068013 2024-12-11 2024-12-19   8 days  None                 1                0
12    53       250      266  298.519989  264.390015  None  None -1808.888641  -0.114331 2025-01-21 2025-02-12  22 days  None                 1                0
13    49       268      270  288.019989  265.760010  None  None -1090.738983  -0.077286 2025-02-14 2025-02-19   5 days  None                 1                0"
8,AdaBoost,0.8050541516245487,"[[108  19]
 [ 35 115]]",2024-01-22,2025-02-27,402 days,51.985559566786996,9552.703414916989,16544.279891967773,-4.472965850830114,62.52241182875643,-4.077619064195903,61.12756372246996,-2.827840102073198,-0.06670671651023131,-0.10869911527853737,-0.09442754931597555,-34.85750854016886,0.4859784163886611,-43.1825149941283,-12.17785816323292,339 days,62 days,10,20.0,29.015180392018493,-16.790164757524884,-0.45810702249406976,63 days,20 days,1.0985232618773435,0.5087952957488817,-0.0874766795692403,-0.015944070709387193,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-22  10000.000000     0.000000              NaT
2024-01-23  10000.000000     0.000000              NaT
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   9552.703415     0.422598              NaT
2025-02-24   9552.703415     0.422598              NaT
2025-02-25   9552.703415     0.422598              NaT
2025-02-26   9552.703415     0.422598              NaT
2025-02-27   9552.703415     0.422598         339 days

[277 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59        18       61  168.789993  215.570007  None  None  2760.020828   0.277149 2024-02-15 2024-04-18  63 days  None                 1                0
1    54        88      107  235.449997  217.000000  None  None  -996.299835  -0.078361 2024-05-28 2024-06-25  28 days  None                 1                0
2    47       122      133  245.899994  226.600006  None  None  -907.099426  -0.078487 2024-07-17 2024-08-01  15 days  None                 1                0
3    55       185      199  195.679993  180.089996  None  None  -857.449799  -0.079671 2024-10-15 2024-11-04  20 days  None                 1                0
4    40       202      228  245.630005  316.899994  None  None  2850.799561   0.290152 2024-11-07 2024-12-16  39 days  None                 1                1
5    40       229      232  319.829987  266.130005  None  None -2147.999268  -0.167902 2024-12-17 2024-12-20   3 days  None                 1                1
6    38       233      234  274.519989  273.220001  None  None   -49.399536  -0.004735 2024-12-23 2024-12-24   1 days  None                 0                1
7    38       235      236  275.579987  274.200012  None  None   -52.439026  -0.005008 2024-12-26 2024-12-27   1 days  None                 0                0
8    35       250      265  298.519989  277.549988  None  None  -733.950043  -0.070247 2025-01-21 2025-02-11  21 days  None                 1                0
9    34       268      269  288.019989  278.799988  None  None  -313.480042  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
9,SGD Classifier,0.7833935018050542,"[[106  21]
 [ 39 111]]",2024-01-22,2025-02-27,402 days,50.18050541516246,13835.973358154299,18556.451110839844,38.35973358154299,62.52241182875643,34.36408788664331,98.25908491204936,22.572812408159205,0.3497293702399349,0.9177817528196374,0.8282997504707799,1.8235829455214514,0.5843688617785723,-41.4875024012887,-12.500083178822557,231 days,37 days,7,28.57142857142857,49.80745936857958,-13.330622038606544,4.713811991320971,65 days,28 days,2.17616608868847,7.5925857974438005,0.4673413566196647,0.10864348448578401,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-22  10000.000000     0.000000              NaT
2024-01-23  10000.000000     0.000000              NaT
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  13835.973358     0.254385              NaT
2025-02-24  13835.973358     0.254385              NaT
2025-02-25  13835.973358     0.254385              NaT
2025-02-26  13835.973358     0.254385              NaT
2025-02-27  13835.973358     0.254385          83 days

[277 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59        18       53  168.789993  252.860001  None  None  4960.130432   0.498075 2024-02-15 2024-04-08  53 days  None                 1                1
1    59        54       59  253.229996  223.000000  None  None -1783.569748  -0.119378 2024-04-09 2024-04-16   7 days  None                 1                0
2    55        88      106  235.449997  217.220001  None  None -1002.649765  -0.077426 2024-05-28 2024-06-24  27 days  None                 1                0
3    49       122      134  245.899994  213.119995  None  None -1606.219940  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
4    54       185      231  195.679993  290.640015  None  None  5127.841187   0.485282 2024-10-15 2024-12-19  65 days  None                 1                0
5    54       251      266  290.459991  264.390015  None  None -1407.778748  -0.089754 2025-01-22 2025-02-12  21 days  None                 1                0
6    49       268      269  288.019989  278.799988  None  None  -451.780060  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
