,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
0,Logistic Regression,0.7660377358490567,"[[ 95  20]
 [ 42 108]]",2024-02-07,2025-02-27,386 days,51.320754716981135,10831.263473510742,16544.279891967773,8.312634735107421,70.69713741141462,7.889177051675023,69.15686935112272,5.351386279861403,0.11407654981633356,0.21354494178375513,0.2166787623192647,-25.267140562097552,0.47498069266639437,-36.409553789359094,-11.049031295771385,339 days,62 days,8,25.0,41.145811345166415,-8.975410581003395,0.9782145647332818,55 days,24 days,1.4201141320319504,2.199140099965842,0.1540674110303497,0.03419153849558085,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-02-07  10000.000000     0.000000              NaT
2024-02-08  10000.000000     0.000000              NaT
2024-02-09  10000.000000     0.000000              NaT
2024-02-12  10000.000000     0.000000              NaT
2024-02-13  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10831.263474     0.345317              NaT
2025-02-24  10831.263474     0.345317              NaT
2025-02-25  10831.263474     0.345317              NaT
2025-02-26  10831.263474     0.345317              NaT
2025-02-27  10831.263474     0.345317         339 days

[265 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59         6       43  168.789993  238.240005  None  None  4097.550720   0.411458 2024-02-15 2024-04-10  55 days  None                 1                0
1    54        45       46  259.420013  247.940002  None  None  -619.920593  -0.044253 2024-04-12 2024-04-15   3 days  None                 0                0
2    57        76       94  235.449997  217.220001  None  None -1039.109756  -0.077426 2024-05-28 2024-06-24  27 days  None                 1                0
3    50       110      121  245.899994  226.600006  None  None  -964.999390  -0.078487 2024-07-17 2024-08-01  15 days  None                 1                0
4    58       173      188  195.679993  185.589996  None  None  -585.219788  -0.051564 2024-10-15 2024-11-05  21 days  None                 1                0
5    44       190      219  245.630005  290.640015  None  None  1980.440430   0.183243 2024-11-07 2024-12-19  42 days  None                 1                0
6    44       239      254  290.459991  264.390015  None  None -1147.078979  -0.089754 2025-01-22 2025-02-12  21 days  None                 1                0
7    40       256      258  288.019989  265.760010  None  None  -890.399170  -0.077286 2025-02-14 2025-02-19   5 days  None                 1                0"
1,Random Forest,0.7886792452830189,"[[ 93  22]
 [ 34 116]]",2024-02-07,2025-02-27,386 days,55.471698113207545,10838.383758544924,18066.56005859375,8.383837585449237,70.69713741141462,7.956621127049979,73.92902042490522,5.39659499938181,0.1076251393744905,0.2044688087300194,0.1931780363821097,-31.572099005019865,0.5651705012884708,-41.18802155805972,-11.802512033947606,339 days,62 days,9,44.44444444444444,32.60857321773693,-13.330622038606544,0.9200912974852704,64 days,23 days,1.3773894838079006,1.9361584460725543,0.15443331675763472,0.05460087566646271,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-02-07  10000.000000     0.000000              NaT
2024-02-08  10000.000000     0.000000              NaT
2024-02-09  10000.000000     0.000000              NaT
2024-02-12  10000.000000     0.000000              NaT
2024-02-13  10144.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10838.383759     0.400086              NaT
2025-02-24  10838.383759     0.400086              NaT
2025-02-25  10838.383759     0.400086              NaT
2025-02-26  10838.383759     0.400086              NaT
2025-02-27  10838.383759     0.400086         339 days

[265 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    72         4        5  138.389999  151.830002  None  None   967.680176   0.097117 2024-02-13 2024-02-14   1 days  None                 0                1
1    64         6       50  168.789993  223.830002  None  None  3522.560547   0.326086 2024-02-15 2024-04-19  64 days  None                 1                0
2    61        76       95  235.449997  217.000000  None  None -1125.449814  -0.078361 2024-05-28 2024-06-25  28 days  None                 1                0
3    54       110      122  245.899994  213.119995  None  None -1770.119934  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
4    59       173      188  195.679993  185.589996  None  None  -595.309784  -0.051564 2024-10-15 2024-11-05  21 days  None                 1                1
5    49       189      220  221.479996  266.130005  None  None  2187.850449   0.201598 2024-11-06 2024-12-20  44 days  None                 1                0
6    45       239      245  290.459991  293.709991  None  None   146.250000   0.011189 2025-01-22 2025-01-30   8 days  None                 1                1
7    44       246      254  300.859985  264.390015  None  None -1604.678711  -0.121219 2025-01-31 2025-02-12  12 days  None                 1                0
8    40       256      258  288.019989  265.760010  None  None  -890.399170  -0.077286 2025-02-14 2025-02-19   5 days  None                 1                0"
2,XGBoost,0.7358490566037735,"[[100  15]
 [ 55  95]]",2024-02-07,2025-02-27,386 days,44.905660377358494,11030.401138305668,16544.279891967773,10.304011383056677,70.69713741141462,9.774614764632993,66.90956531978223,6.611909863691001,0.14608695659457627,0.2785469916528047,0.2331365251460002,-20.476386713580702,0.43538393807254266,-41.926569672048196,-11.968533942886236,339 days,62 days,9,33.33333333333333,44.58202677479595,-13.330622038606544,1.0666997362625885,48 days,18 days,1.439250815312326,2.4643324843742307,0.17106161874184844,0.046923203216671816,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-02-07  10000.000000      0.00000              NaT
2024-02-08  10000.000000      0.00000              NaT
2024-02-09  10000.000000      0.00000              NaT
2024-02-12  10000.000000      0.00000              NaT
2024-02-13  10000.000000      0.00000              NaT
...                  ...          ...              ...
2025-02-21  11030.401138      0.33328              NaT
2025-02-24  11030.401138      0.33328              NaT
2025-02-25  11030.401138      0.33328              NaT
2025-02-26  11030.401138      0.33328              NaT
2025-02-27  11030.401138      0.33328         339 days

[265 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59         6       38  168.789993  244.039993  None  None  4439.750000   0.445820 2024-02-15 2024-04-03  48 days  None                 1                0
1    57        42       43  253.229996  238.240005  None  None  -854.429443  -0.059195 2024-04-09 2024-04-10   1 days  None                 0                0
2    57        76       95  235.449997  217.000000  None  None -1051.649826  -0.078361 2024-05-28 2024-06-25  28 days  None                 1                0
3    50       110      122  245.899994  213.119995  None  None -1638.999939  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
4    53       174      188  203.529999  185.589996  None  None  -950.820129  -0.088144 2024-10-16 2024-11-05  20 days  None                 1                0
5    40       190      206  245.630005  302.029999  None  None  2255.999756   0.229614 2024-11-07 2024-12-02  25 days  None                 1                1
6    41       207      208  296.779999  312.000000  None  None   624.020050   0.051284 2024-12-03 2024-12-04   1 days  None                 0                1
7    37       209      213  343.359985  311.850006  None  None -1165.869232  -0.091770 2024-12-05 2024-12-11   6 days  None                 1                0
8    40       240      251  289.739990  274.049988  None  None  -627.600098  -0.054152 2025-01-23 2025-02-07  15 days  None                 1                0"
3,SVM,0.7509433962264151,"[[ 95  20]
 [ 46 104]]",2024-02-07,2025-02-27,386 days,49.056603773584904,14786.442306518555,19739.909866333008,47.86442306518555,70.69713741141462,45.054349974102934,105.05320668279931,29.090852260288223,0.428871725069196,1.2384499133598639,1.2074133578768158,7.9091885519191365,0.5651605705157635,-37.314768534057855,-12.028294400571763,231 days,37 days,6,33.33333333333333,49.80745936857958,-15.162617164397007,6.739686160053959,64 days,31 days,2.6568759626590475,9.625239383434483,0.598409045519581,0.1607472297311475,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-02-07  10000.000000     0.000000              NaT
2024-02-08  10000.000000     0.000000              NaT
2024-02-09  10000.000000     0.000000              NaT
2024-02-12  10000.000000     0.000000              NaT
2024-02-13  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  14786.442307     0.250937              NaT
2025-02-24  14786.442307     0.250937              NaT
2025-02-25  14786.442307     0.250937              NaT
2025-02-26  14786.442307     0.250937              NaT
2025-02-27  14786.442307     0.250937          83 days

[265 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59         6       41  168.789993  252.860001  None  None  4960.130432   0.498075 2024-02-15 2024-04-08  53 days  None                 1                0
1    63        76       94  235.449997  217.220001  None  None -1148.489731  -0.077426 2024-05-28 2024-06-24  27 days  None                 1                0
2    54       111      122  251.210007  213.119995  None  None -2056.860626  -0.151626 2024-07-18 2024-08-02  15 days  None                 1                0
3    57       174      219  203.529999  290.640015  None  None  4965.270905   0.427996 2024-10-16 2024-12-19  64 days  None                 1                0
4    57       240      254  289.739990  264.390015  None  None -1444.948608  -0.087492 2025-01-23 2025-02-12  20 days  None                 1                0
5    53       256      257  288.019989  278.799988  None  None  -488.660065  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
4,Naive Bayes,0.4339622641509434,"[[115   0]
 [150   0]]",2024-02-07,2025-02-27,386 days,0.0,10000.0,10000.0,0.0,70.69713741141462,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,MyStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2024-02-07  10000.0          0.0               NaN
2024-02-08  10000.0          0.0               NaN
2024-02-09  10000.0          0.0               NaN
2024-02-12  10000.0          0.0               NaN
2024-02-13  10000.0          0.0               NaN
...             ...          ...               ...
2025-02-21  10000.0          0.0               NaN
2025-02-24  10000.0          0.0               NaN
2025-02-25  10000.0          0.0               NaN
2025-02-26  10000.0          0.0               NaN
2025-02-27  10000.0          0.0               NaN

[265 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []"
5,Gradient Boosting,0.7735849056603774,"[[ 94  21]
 [ 39 111]]",2024-02-07,2025-02-27,386 days,52.83018867924528,13261.733459472656,18582.290069580078,32.61733459472656,70.69713741141462,30.79343355602142,97.2634252950159,20.237398419167075,0.31659828411985175,0.8150638314984613,0.7450386832099429,-8.92638768825119,0.5876294826651663,-41.331321782313694,-12.711128837442914,231 days,37 days,8,25.0,48.69957667910194,-13.330622038606544,3.5743362698155368,64 days,25 days,2.0315299741700774,5.807454218465708,0.42243920647142735,0.08535225265236354,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-02-07  10000.000000     0.000000              NaT
2024-02-08  10000.000000     0.000000              NaT
2024-02-09  10000.000000     0.000000              NaT
2024-02-12  10000.000000     0.000000              NaT
2024-02-13  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  13261.733459     0.286324              NaT
2025-02-24  13261.733459     0.286324              NaT
2025-02-25  13261.733459     0.286324              NaT
2025-02-26  13261.733459     0.286324              NaT
2025-02-27  13261.733459     0.286324          83 days

[265 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59         6       44  168.789993  250.990005  None  None  4849.800720   0.486996 2024-02-15 2024-04-11  56 days  None                 1                1
1    57        45       46  259.420013  247.940002  None  None  -654.360626  -0.044253 2024-04-12 2024-04-15   3 days  None                 0                0
2    60        76       95  235.449997  217.000000  None  None -1106.999817  -0.078361 2024-05-28 2024-06-25  28 days  None                 1                0
3    53       110      122  245.899994  213.119995  None  None -1737.339935  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
4    61       162      163  184.190002  178.720001  None  None  -333.670074  -0.029698 2024-09-30 2024-10-01   1 days  None                 0                0
5    54       174      219  203.529999  290.640015  None  None  4703.940857   0.427996 2024-10-16 2024-12-19  64 days  None                 1                0
6    54       240      254  289.739990  264.390015  None  None -1368.898682  -0.087492 2025-01-23 2025-02-12  20 days  None                 1                0
7    49       256      258  288.019989  265.760010  None  None -1090.738983  -0.077286 2025-02-14 2025-02-19   5 days  None                 1                0"
6,K-Nearest Neighbors,0.7660377358490567,"[[ 99  16]
 [ 46 104]]",2024-02-07,2025-02-27,386 days,51.320754716981135,5141.101501464839,11437.260711669922,-48.58898498535161,70.69713741141462,-46.883337275107216,32.3467953908182,-35.231610108908974,-1.4493966622862209,-1.1752178900073418,-0.7717506671365811,-80.31499386983134,0.4487594554197229,-60.749331709758025,-25.652729166397943,356 days,125 days,16,18.75,18.324312531402185,-16.66730794835415,-4.158595927856734,42 days,11 days,0.3832274302671625,-3.749561424376522,-1.6667316295927297,-0.35611836238414374,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-02-07  10000.000000     0.000000              NaT
2024-02-08  10000.000000     0.000000              NaT
2024-02-09  10000.000000     0.000000              NaT
2024-02-12  10000.000000     0.000000              NaT
2024-02-13  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   5141.101501     0.550495              NaT
2025-02-24   5141.101501     0.550495              NaT
2025-02-25   5141.101501     0.550495              NaT
2025-02-26   5141.101501     0.550495              NaT
2025-02-27   5141.101501     0.550495         356 days

[265 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     55         8       10  179.869995  164.850006  None  None  -826.099396  -0.083505 2024-02-20 2024-02-22   2 days  None                 1                0
1     44        13       27  205.179993  238.610001  None  None  1470.920349   0.162930 2024-02-27 2024-03-18  20 days  None                 1                0
2     41        31       32  254.240005  261.000000  None  None   277.159775   0.026589 2024-03-22 2024-03-25   3 days  None                 0                1
3     38        33       34  280.119995  276.220001  None  None  -148.199768  -0.013923 2024-03-26 2024-03-27   1 days  None                 0                0
4     41        39       51  260.149994  216.789993  None  None -1777.760025  -0.166673 2024-04-04 2024-04-22  18 days  None                 1                0
5     37        53       54  236.830002  216.050003  None  None  -768.859955  -0.087742 2024-04-24 2024-04-25   1 days  None                 0                0
6     35        56       57  229.940002  214.350006  None  None  -545.649872  -0.067800 2024-04-29 2024-04-30   1 days  None                 0                0
7     33        62       63  226.940002  209.500000  None  None  -575.520081  -0.076849 2024-05-07 2024-05-08   1 days  None                 0                0
8     31        73       95  225.009995  217.000000  None  None  -248.309830  -0.035598 2024-05-22 2024-06-25  34 days  None                 1                1
9     31        96       97  220.000000  217.600006  None  None   -74.399811  -0.010909 2024-06-26 2024-06-27   1 days  None                 0                0
10    29       100      102  231.339996  213.479996  None  None  -517.940018  -0.077202 2024-07-02 2024-07-05   3 days  None                 1                0
11    25       109      122  243.190002  213.119995  None  None  -751.750183  -0.123648 2024-07-16 2024-08-02  17 days  None                 1                0
12    29       162      164  184.190002  163.029999  None  None  -613.640106  -0.114881 2024-09-30 2024-10-02   2 days  None                 1                0
13    25       173      187  195.679993  180.089996  None  None  -389.749908  -0.079671 2024-10-15 2024-11-04  20 days  None                 1                0
14    18       190      219  245.630005  290.640015  None  None   810.180176   0.183243 2024-11-07 2024-12-19  42 days  None                 1                0
15    18       239      243  290.459991  280.500000  None  None  -179.279846  -0.034290 2025-01-22 2025-01-28   6 days  None                 1                0"
7,Decision Tree,0.8113207547169812,"[[ 92  23]
 [ 27 123]]",2024-02-07,2025-02-27,386 days,58.11320754716981,13302.664718627926,19719.241409301754,33.02664718627926,70.69713741141462,31.17728446533381,100.54194035797073,20.479543256421252,0.31009232917456964,0.7942069574133621,0.7299591405449247,-11.441509589501827,0.6289951531842554,-42.71099947054506,-13.197249586248263,231 days,37 days,8,37.5,40.126749013808706,-13.330622038606544,3.668727639542957,73 days,27 days,2.0428182335003493,5.2609455320283525,0.49146534749560333,0.13813468570612397,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-02-07  10000.000000     0.000000              NaT
2024-02-08  10000.000000     0.000000              NaT
2024-02-09  10000.000000     0.000000              NaT
2024-02-12  10000.000000     0.000000              NaT
2024-02-13  10144.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  13302.664719     0.325397              NaT
2025-02-24  13302.664719     0.325397              NaT
2025-02-25  13302.664719     0.325397              NaT
2025-02-26  13302.664719     0.325397              NaT
2025-02-27  13302.664719     0.325397          83 days

[265 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    72         4        5  138.389999  151.830002  None  None   967.680176   0.097117 2024-02-13 2024-02-14   1 days  None                 0                1
1    64         6       50  168.789993  223.830002  None  None  3522.560547   0.326086 2024-02-15 2024-04-19  64 days  None                 1                0
2    61        76       97  235.449997  217.600006  None  None -1088.849442  -0.075812 2024-05-28 2024-06-27  30 days  None                 1                0
3    54       110      122  245.899994  213.119995  None  None -1770.119934  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
4    63       162      163  184.190002  178.720001  None  None  -344.610077  -0.029698 2024-09-30 2024-10-01   1 days  None                 0                0
5    57       173      224  195.679993  274.200012  None  None  4475.641113   0.401267 2024-10-15 2024-12-27  73 days  None                 1                0
6    54       240      254  289.739990  264.390015  None  None -1368.898682  -0.087492 2025-01-23 2025-02-12  20 days  None                 1                0
7    49       256      258  288.019989  265.760010  None  None -1090.738983  -0.077286 2025-02-14 2025-02-19   5 days  None                 1                0"
8,AdaBoost,0.7962264150943397,"[[ 99  16]
 [ 38 112]]",2024-02-07,2025-02-27,386 days,50.943396226415096,10684.600936889647,16544.279891967773,6.846009368896466,70.69713741141462,6.499488356199912,69.72532199853525,4.417875496787582,0.09321560904855268,0.17044381900606795,0.1783151414842702,-28.122826525785676,0.4946287385185718,-36.44944732174219,-11.055680217835235,339 days,62 days,7,28.57142857142857,32.11683682098996,-7.967087551828267,0.9277817791249809,61 days,27 days,1.4218616863772322,1.7150223959100073,0.17203730274290144,0.047942529992683475,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-02-07  10000.000000     0.000000              NaT
2024-02-08  10000.000000     0.000000              NaT
2024-02-09  10000.000000     0.000000              NaT
2024-02-12  10000.000000     0.000000              NaT
2024-02-13  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10684.600937     0.354182              NaT
2025-02-24  10684.600937     0.354182              NaT
2025-02-25  10684.600937     0.354182              NaT
2025-02-26  10684.600937     0.354182              NaT
2025-02-27  10684.600937     0.354182         339 days

[265 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59         6       47  168.789993  223.000000  None  None  3198.390396   0.321168 2024-02-15 2024-04-16  61 days  None                 1                0
1    56        76       95  235.449997  217.000000  None  None -1033.199829  -0.078361 2024-05-28 2024-06-25  28 days  None                 1                0
2    49       110      120  245.899994  233.000000  None  None  -632.099701  -0.052460 2024-07-17 2024-07-31  14 days  None                 1                0
3    58       173      187  195.679993  180.089996  None  None  -904.219788  -0.079671 2024-10-15 2024-11-04  20 days  None                 1                0
4    43       190      220  245.630005  266.130005  None  None   881.500000   0.083459 2024-11-07 2024-12-20  43 days  None                 1                0
5    39       240      253  289.739990  277.549988  None  None  -475.410095  -0.042072 2025-01-23 2025-02-11  19 days  None                 1                0
6    38       256      257  288.019989  278.799988  None  None  -350.360046  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
9,SGD Classifier,0.7622641509433963,"[[ 98  17]
 [ 46 104]]",2024-02-07,2025-02-27,386 days,48.679245283018865,14854.031906127937,19410.240737915046,48.54031906127937,70.69713741141462,45.684803367264884,103.53285516403776,29.4757814767191,0.4412589925669658,1.2879348553485255,1.192381959864331,9.967373139246199,0.5456083136373957,-38.31390016372177,-11.965786303284656,231 days,37 days,8,25.0,49.80745936857958,-10.546320532868991,5.106610097034303,65 days,23 days,2.544829240691979,7.461789288197168,0.6105838816655939,0.11806973807167753,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-02-07  10000.000000     0.000000              NaT
2024-02-08  10000.000000     0.000000              NaT
2024-02-09  10000.000000     0.000000              NaT
2024-02-12  10000.000000     0.000000              NaT
2024-02-13  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  14854.031906     0.234732              NaT
2025-02-24  14854.031906     0.234732              NaT
2025-02-25  14854.031906     0.234732              NaT
2025-02-26  14854.031906     0.234732              NaT
2025-02-27  14854.031906     0.234732          83 days

[265 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59         6       41  168.789993  252.860001  None  None  4960.130432   0.498075 2024-02-15 2024-04-08  53 days  None                 1                1
1    59        42       43  253.229996  238.240005  None  None  -884.409424  -0.059195 2024-04-09 2024-04-10   1 days  None                 0                0
2    54        45       46  259.420013  247.940002  None  None  -619.920593  -0.044253 2024-04-12 2024-04-15   3 days  None                 0                0
3    57        76       94  235.449997  217.220001  None  None -1039.109756  -0.077426 2024-05-28 2024-06-24  27 days  None                 1                0
4    47       113      120  260.470001  233.000000  None  None -1291.090057  -0.105463 2024-07-22 2024-07-31   9 days  None                 1                0
5    56       173      219  195.679993  290.640015  None  None  5317.761230   0.485282 2024-10-15 2024-12-19  65 days  None                 1                0
6    57       242      254  283.700012  264.390015  None  None -1100.669861  -0.068065 2025-01-27 2025-02-12  16 days  None                 1                0
7    53       256      257  288.019989  278.799988  None  None  -488.660065  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
