,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
0,Logistic Regression,0.8833780160857909,"[[295  34]
 [ 53 364]]",2022-03-09,2025-02-27,1086 days,56.03217158176944,12313.332859039303,13015.09335708618,23.133328590393027,7.504868293490011,7.282535667498524,18.066217837787672,4.94726819422755,0.4031023943631535,0.7224195693779232,0.3614113168874025,20.171625368330417,0.39463760138624915,-20.150270141561155,-4.024208780308132,583 days,56 days,20,40.0,12.38497800453664,-6.623373567243629,1.047581190528124,100 days,30 days,1.963128922948418,1.1588187488976747,1.0305415836972363,0.17583495672536267,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  12313.332859     0.053919              NaT
2025-02-24  12313.332859     0.053919              NaT
2025-02-25  12313.332859     0.053919              NaT
2025-02-26  12313.332859     0.053919              NaT
2025-02-27  12313.332859     0.053919          92 days

[746 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    302        92  ...                 1                0
1    295       129  ...                 0                0
2    296       132  ...                 0                1
3    289       134  ...                 0                0
4    287       155  ...                 1                0
5    303       208  ...                 1                0
6    294       220  ...                 1                0
7    328       278  ...                 1                0
8    328       311  ...                 1                0
9    312       331  ...                 1                0
10   308       335  ...                 1                0
11   321       418  ...                 1                0
12   307       472  ...                 1                1
13   305       485  ...                 0                0
14   297       488  ...                 1                0
15   284       533  ...                 1                0
16   287       620  ...                 1                0
17   278       637  ...                 1                0
18   272       648  ...                 1                0
19   268       712  ...                 1                0

[20 rows x 15 columns]"
1,Random Forest,0.8847184986595175,"[[283  46]
 [ 40 377]]",2022-03-09,2025-02-27,1086 days,60.05361930294906,10454.381088256832,11818.471179962158,4.543810882568323,7.504868293490011,1.5123790300573425,17.91103748791677,1.036446824683157,0.08443838225885189,0.135426844572006,0.058292549160824374,1.3165208760336942,0.4300262017035122,-25.944637039028994,-7.556511064887264,686 days,133 days,25,28.000000000000004,12.642043626536248,-3.968588655080363,0.1785163410147561,101 days,25 days,1.1869558801656708,0.29959284247947604,0.1923268655849597,0.029684116694203844,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-09  10000.000000      0.00000              NaT
2022-03-10  10000.000000      0.00000              NaT
2022-03-11  10000.000000      0.00000              NaT
2022-03-14  10000.000000      0.00000              NaT
2022-03-15  10000.000000      0.00000              NaT
...                  ...          ...              ...
2025-02-21  10454.381088      0.11542              NaT
2025-02-24  10454.381088      0.11542              NaT
2025-02-25  10454.381088      0.11542              NaT
2025-02-26  10454.381088      0.11542              NaT
2025-02-27  10454.381088      0.11542          92 days

[746 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228        10  ...                 0                0
1    227        13  ...                 1                0
2    259        58  ...                 0                0
3    284        91  ...                 1                0
4    271       127  ...                 1                0
5    271       132  ...                 0                1
6    265       134  ...                 0                0
7    260       154  ...                 1                0
8    265       207  ...                 1                0
9    258       220  ...                 1                0
10   298       277  ...                 1                0
11   302       304  ...                 0                0
12   294       311  ...                 1                0
13   279       331  ...                 1                0
14   268       336  ...                 1                0
15   290       405  ...                 0                0
16   280       417  ...                 1                0
17   273       470  ...                 1                1
18   275       528  ...                 0                0
19   259       532  ...                 1                0
20   262       619  ...                 1                0
21   253       637  ...                 1                0
22   247       648  ...                 1                0
23   241       711  ...                 1                0
24   230       716  ...                 1                0

[25 rows x 15 columns]"
2,XGBoost,0.8739946380697051,"[[289  40]
 [ 54 363]]",2022-03-09,2025-02-27,1086 days,58.17694369973191,9202.074451446531,11196.864006042482,-7.979255485534686,7.504868293490011,-2.769941782248042,16.227444799695917,-1.9110928062637922,-0.17069488243151795,-0.24973548175674112,-0.1073036321285668,-10.89476193035634,0.3884820267066735,-25.814054261734697,-9.682963816912512,700 days,202 days,31,29.03225806451613,12.926134266236344,-5.324230397826069,-0.2684743852469418,85 days,19 days,0.8833190235696813,-0.1910841991613066,-0.39110891212072535,-0.05758099022145319,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   9202.074451     0.178156              NaT
2025-02-24   9202.074451     0.178156              NaT
2025-02-25   9202.074451     0.178156              NaT
2025-02-26   9202.074451     0.178156              NaT
2025-02-27   9202.074451     0.178156         226 days

[746 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228        10  ...                 0                0
1    227        13  ...                 0                0
2    268        58  ...                 0                0
3    294        91  ...                 1                1
4    287       118  ...                 0                0
5    278       127  ...                 1                0
6    275       134  ...                 0                0
7    270       154  ...                 1                0
8    275       208  ...                 1                1
9    272       212  ...                 1                0
10   265       220  ...                 1                1
11   266       239  ...                 1                0
12   303       277  ...                 1                0
13   309       311  ...                 0                1
14   300       313  ...                 1                0
15   286       331  ...                 1                0
16   274       336  ...                 1                1
17   276       358  ...                 1                0
18   292       417  ...                 1                0
19   281       471  ...                 1                0
20   273       488  ...                 1                0
21   271       528  ...                 0                0
22   255       532  ...                 1                0
23   253       542  ...                 1                0
24   260       619  ...                 1                1
25   255       622  ...                 1                0
26   247       637  ...                 1                0
27   241       648  ...                 1                1
28   223       670  ...                 1                0
29   212       711  ...                 1                0
30   203       716  ...                 1                0

[31 rows x 15 columns]"
3,SVM,0.903485254691689,"[[291  38]
 [ 34 383]]",2022-03-09,2025-02-27,1086 days,59.651474530831095,11207.812883377072,12188.463155746456,12.078128833770716,7.504868293490011,3.9269615153760817,18.13190819300101,2.6812225849530913,0.21657739900160672,0.36168999030432303,0.18024533444624874,8.917621859215242,0.4211275735907332,-21.78675818400807,-5.261595351724158,567 days,76 days,24,37.5,12.737258635134886,-6.623373567243629,0.4751380803399208,100 days,26 days,1.446068015095646,0.5739311147838808,0.5582948779943284,0.10823776933458656,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  11153.253527     0.084934              NaT
2025-02-24  11207.812883     0.080457              NaT
2025-02-25  11207.812883     0.080457              NaT
2025-02-26  11207.812883     0.080457              NaT
2025-02-27  11207.812883     0.080457          92 days

[746 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228        10  ...                 1                0
1    261        60  ...                 0                0
2    267        63  ...                 0                0
3    284        93  ...                 1                0
4    278       129  ...                 0                0
5    278       132  ...                 1                0
6    272       154  ...                 1                0
7    278       208  ...                 1                1
8    274       219  ...                 1                0
9    305       278  ...                 1                0
10   305       311  ...                 0                1
11   296       313  ...                 1                0
12   289       331  ...                 1                0
13   286       335  ...                 1                0
14   298       418  ...                 1                0
15   283       473  ...                 1                1
16   283       482  ...                 1                1
17   282       485  ...                 0                0
18   274       488  ...                 1                0
19   262       533  ...                 1                0
20   265       619  ...                 1                1
21   261       629  ...                 1                0
22   255       636  ...                 1                0
23   248       711  ...                 1                0

[24 rows x 15 columns]"
4,Naive Bayes,0.8565683646112601,"[[263  66]
 [ 41 376]]",2022-03-09,2025-02-27,1086 days,63.40482573726541,11449.891658782957,12120.951622009277,14.498916587829571,7.504868293490011,4.679876078123968,19.03344752872391,3.1916409137991097,0.24587642732938608,0.4073047774741538,0.19368428040248403,11.024415687137193,0.46296627266680795,-24.16239494707051,-4.840541777755835,583 days,71 days,31,41.935483870967744,15.092329627233902,-5.119831909539874,0.4393161579279381,74 days,21 days,1.4235892674519246,0.5418942696399205,0.5970979539383949,0.11627536030033703,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  11449.891659     0.055364              NaT
2025-02-24  11449.891659     0.055364              NaT
2025-02-25  11449.891659     0.055364              NaT
2025-02-26  11449.891659     0.055364              NaT
2025-02-27  11449.891659     0.055364          92 days

[746 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228         9  ...                 1                0
1    258        57  ...                 1                0
2    280        90  ...                 1                1
3    281       121  ...                 0                0
4    267       127  ...                 1                0
5    265       134  ...                 0                0
6    260       154  ...                 1                0
7    270       206  ...                 1                0
8    262       221  ...                 1                0
9    331       270  ...                 0                0
10   320       274  ...                 1                0
11   321       301  ...                 0                1
12   321       303  ...                 1                1
13   313       311  ...                 1                0
14   298       331  ...                 1                0
15   286       336  ...                 1                0
16   292       381  ...                 1                0
17   305       405  ...                 1                0
18   283       417  ...                 1                1
19   289       466  ...                 0                0
20   282       470  ...                 1                0
21   274       488  ...                 1                1
22   276       528  ...                 0                0
23   260       532  ...                 1                1
24   259       580  ...                 1                0
25   276       615  ...                 0                0
26   269       619  ...                 1                0
27   260       637  ...                 1                0
28   253       648  ...                 1                0
29   249       711  ...                 1                1
30   249       738  ...                 0                0

[31 rows x 15 columns]"
5,Gradient Boosting,0.8699731903485255,"[[283  46]
 [ 51 366]]",2022-03-09,2025-02-27,1086 days,58.84718498659517,11018.072330474852,12682.68264389038,10.180723304748517,7.504868293490011,3.3292663481732765,18.110986944431374,2.275206407228003,0.1838257825698965,0.3035999005676386,0.17671887540082584,6.98914671596071,0.425267501570453,-18.839336435465558,-5.159390589508317,485 days,67 days,27,29.629629629629626,12.748580156394462,-3.968588655080363,0.3597932560472916,100 days,23 days,1.3746844080894038,0.4378289292660647,0.4909677186790199,0.07233855000362269,MyStrategy,"                 Equity  DrawdownPct DrawdownDuration
Date                                                 
2022-03-09  10000.00000     0.000000              NaT
2022-03-10  10000.00000     0.000000              NaT
2022-03-11  10000.00000     0.000000              NaT
2022-03-14  10000.00000     0.000000              NaT
2022-03-15  10000.00000     0.000000              NaT
...                 ...          ...              ...
2025-02-21  11018.07233     0.131251              NaT
2025-02-24  11018.07233     0.131251              NaT
2025-02-25  11018.07233     0.131251              NaT
2025-02-26  11018.07233     0.131251              NaT
2025-02-27  11018.07233     0.131251          92 days

[746 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228        10  ...                 0                0
1    227        13  ...                 1                0
2    259        58  ...                 1                0
3    287        91  ...                 1                0
4    276       128  ...                 1                0
5    273       134  ...                 0                0
6    268       154  ...                 1                0
7    273       208  ...                 1                1
8    270       220  ...                 1                0
9    312       276  ...                 1                0
10   318       306  ...                 0                1
11   321       308  ...                 1                0
12   305       331  ...                 1                0
13   293       336  ...                 1                1
14   295       358  ...                 1                0
15   312       417  ...                 1                0
16   298       472  ...                 1                0
17   297       482  ...                 0                0
18   296       485  ...                 0                0
19   288       488  ...                 1                0
20   274       533  ...                 1                0
21   277       619  ...                 1                0
22   268       637  ...                 0                1
23   270       639  ...                 0                0
24   265       651  ...                 1                0
25   254       712  ...                 1                0
26   243       716  ...                 1                0

[27 rows x 15 columns]"
6,K-Nearest Neighbors,0.8485254691689008,"[[255  74]
 [ 39 378]]",2022-03-09,2025-02-27,1086 days,63.94101876675603,10664.878105163576,12138.26837539673,6.64878105163576,7.504868293490011,2.1982705809130643,19.47484247747004,1.504899021328665,0.11287745117611034,0.17746293717629297,0.08234792661774021,2.8241593623194117,0.5096187620819357,-26.69491110708173,-7.872813261875672,643 days,111 days,25,40.0,25.291376405474765,-8.52797234023287,0.2569598760049807,102 days,26 days,1.239184729578718,0.4609846199965144,0.23436848312875477,0.05220463369527645,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10664.878105     0.121384              NaT
2025-02-24  10664.878105     0.121384              NaT
2025-02-25  10664.878105     0.121384              NaT
2025-02-26  10664.878105     0.121384              NaT
2025-02-27  10664.878105     0.121384          92 days

[746 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    271        57  ...                 1                0
1    275        91  ...                 1                0
2    273       105  ...                 0                1
3    264       107  ...                 1                0
4    251       127  ...                 1                0
5    239       154  ...                 1                0
6    252       204  ...                 1                0
7    290       277  ...                 1                1
8    293       285  ...                 1                0
9    291       302  ...                 0                1
10   291       304  ...                 1                0
11   282       330  ...                 1                1
12   279       334  ...                 1                0
13   302       405  ...                 1                0
14   294       412  ...                 0                1
15   289       414  ...                 1                0
16   286       470  ...                 1                1
17   289       479  ...                 1                0
18   272       532  ...                 1                0
19   258       620  ...                 0                1
20   254       622  ...                 1                0
21   254       634  ...                 1                0
22   237       717  ...                 1                0
23   232       724  ...                 1                0
24   232       738  ...                 1                0

[25 rows x 15 columns]"
7,Decision Tree,0.8646112600536193,"[[298  31]
 [ 70 347]]",2022-03-09,2025-02-27,1086 days,54.6916890080429,9849.359558105465,11061.540283203125,-1.5064044189453487,7.504868293490011,-0.5114253010865655,16.066746577138602,-0.3515924473675991,-0.03183129195641097,-0.050684879963891365,-0.023296169741143,-4.272626411419495,0.368590344866367,-21.95319259643551,-8.503987474180775,730 days,153 days,30,40.0,12.642043626536248,-5.339669619706577,-0.050987298438354145,75 days,19 days,1.0131268349629852,0.017651427875654175,-0.08064161356375146,-0.016469421285137342,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   9849.359558     0.109585              NaT
2025-02-24   9849.359558     0.109585              NaT
2025-02-25   9849.359558     0.109585              NaT
2025-02-26   9849.359558     0.109585              NaT
2025-02-27   9849.359558     0.109585          92 days

[746 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228        10  ...                 0                0
1    227        13  ...                 1                0
2    259        58  ...                 0                0
3    284        91  ...                 1                0
4    268       107  ...                 1                0
5    262       129  ...                 1                0
6    256       154  ...                 1                0
7    270       208  ...                 1                0
8    257       222  ...                 1                0
9    296       277  ...                 1                0
10   301       304  ...                 0                0
11   287       313  ...                 1                0
12   279       334  ...                 0                0
13   271       337  ...                 1                0
14   292       405  ...                 0                0
15   283       417  ...                 1                0
16   276       470  ...                 1                1
17   273       487  ...                 1                1
18   270       492  ...                 1                0
19   265       532  ...                 1                0
20   262       542  ...                 1                1
21   253       561  ...                 1                1
22   247       579  ...                 1                1
23   245       601  ...                 0                0
24   247       623  ...                 1                0
25   231       653  ...                 1                0
26   227       713  ...                 0                0
27   217       716  ...                 1                1
28   214       730  ...                 1                0
29   214       738  ...                 1                0

[30 rows x 15 columns]"
8,AdaBoost,0.8672922252010724,"[[297  32]
 [ 67 350]]",2022-03-09,2025-02-27,1086 days,54.825737265415555,10686.753768920891,11833.0045967102,6.867537689208912,7.504868293490011,2.2690351535979536,17.031012958138597,1.5531739105513642,0.13322960643475124,0.22167888068433522,0.08674009320787869,3.977030630770687,0.385150937418256,-26.159012167073104,-8.253529841763225,613 days,118 days,27,33.33333333333333,13.217959866934326,-5.324230397826069,0.24708312955512568,72 days,21 days,1.2773170247943375,0.3280980203784986,0.3339570342457862,0.05985921346399381,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10686.753769     0.096869              NaT
2025-02-24  10686.753769     0.096869              NaT
2025-02-25  10686.753769     0.096869              NaT
2025-02-26  10686.753769     0.096869              NaT
2025-02-27  10686.753769     0.096869          92 days

[746 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    297        93  ...                 1                1
1    295        97  ...                 1                0
2    291       129  ...                 0                0
3    289       134  ...                 0                0
4    287       155  ...                 1                0
5    285       210  ...                 0                1
6    282       212  ...                 1                0
7    274       220  ...                 1                0
8    313       279  ...                 1                0
9    320       311  ...                 0                1
10   310       313  ...                 1                0
11   296       331  ...                 1                0
12   283       336  ...                 1                0
13   295       418  ...                 1                0
14   283       471  ...                 1                1
15   284       482  ...                 1                1
16   283       485  ...                 0                0
17   275       488  ...                 1                0
18   263       533  ...                 1                1
19   262       580  ...                 1                0
20   265       620  ...                 0                1
21   260       622  ...                 1                0
22   251       637  ...                 1                0
23   247       650  ...                 1                0
24   243       712  ...                 1                0
25   233       716  ...                 1                1
26   232       738  ...                 1                0

[27 rows x 15 columns]"
9,SGD Classifier,0.8967828418230563,"[[297  32]
 [ 45 372]]",2022-03-09,2025-02-27,1086 days,57.23860589812333,11895.672779083252,12641.493259429932,18.95672779083252,7.504868293490011,6.039221002744299,17.89003468811696,4.1102722745022024,0.3375745831703564,0.5980015420734295,0.3082393865813661,15.983449378254996,0.39617995896832087,-19.592632433266676,-4.575584334167267,507 days,63 days,23,34.78260869565217,13.379759240513778,-6.623373567243629,0.7584037571314317,99 days,26 days,1.6331766474983422,0.8729707076006096,0.7841839325054581,0.128342912218228,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  11895.672779     0.058998              NaT
2025-02-24  11895.672779     0.058998              NaT
2025-02-25  11895.672779     0.058998              NaT
2025-02-26  11895.672779     0.058998              NaT
2025-02-27  11895.672779     0.058998          92 days

[746 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228        13  ...                 1                0
1    296        92  ...                 1                0
2    290       129  ...                 0                0
3    290       132  ...                 0                1
4    283       134  ...                 0                0
5    281       155  ...                 1                0
6    295       209  ...                 1                1
7    291       219  ...                 1                0
8    324       278  ...                 1                0
9    324       311  ...                 1                0
10   308       331  ...                 1                1
11   305       334  ...                 1                0
12   318       418  ...                 1                0
13   302       473  ...                 1                1
14   301       485  ...                 0                0
15   292       488  ...                 1                0
16   280       533  ...                 1                0
17   288       620  ...                 1                1
18   284       629  ...                 0                0
19   273       637  ...                 1                1
20   271       644  ...                 0                0
21   264       648  ...                 1                0
22   262       712  ...                 1                0

[23 rows x 15 columns]"
